ownership_id,ticket_id,owner_id,acquired_at,acquired_via
1567,1567,25,2025-12-04 12:00:00,PURCHASE
1568,1568,25,2025-12-04 12:00:00,PURCHASE
1569,1569,28,2025-11-18 12:00:00,PURCHASE
1570,1570,28,2025-11-18 12:00:00,PURCHASE
1571,1571,22,2025-11-10 12:00:00,PURCHASE
1572,1572,22,2025-11-10 12:00:00,PURCHASE
1573,1573,22,2025-11-10 12:00:00,PURCHASE
1574,1574,73,2025-12-06 12:00:00,PURCHASE
1575,1575,38,2025-11-29 12:00:00,PURCHASE
1576,1576,51,2025-11-19 12:00:00,PURCHASE
1577,1577,51,2025-11-19 12:00:00,PURCHASE
1578,1578,51,2025-11-19 12:00:00,PURCHASE
1579,1579,7,2025-11-15 12:00:00,PURCHASE
1580,1580,7,2025-11-15 12:00:00,PURCHASE
1581,1581,7,2025-11-15 12:00:00,PURCHASE
1582,1582,27,2025-11-23 12:00:00,PURCHASE
1583,1583,27,2025-11-23 12:00:00,PURCHASE
1584,1584,27,2025-11-23 12:00:00,PURCHASE
1585,1585,25,2025-11-16 12:00:00,PURCHASE
1586,1586,25,2025-11-16 12:00:00,PURCHASE
1587,1587,46,2025-12-03 12:00:00,PURCHASE
1588,1588,46,2025-12-03 12:00:00,PURCHASE
1589,1589,46,2025-12-03 12:00:00,PURCHASE
1590,1590,46,2025-12-03 12:00:00,PURCHASE
1591,1591,90,2025-12-03 12:00:00,PURCHASE
1592,1592,90,2025-12-03 12:00:00,PURCHASE
1593,1593,90,2025-12-03 12:00:00,PURCHASE
1594,1594,90,2025-12-03 12:00:00,PURCHASE
1595,1595,105,2025-11-11 12:00:00,PURCHASE
1596,1596,105,2025-11-11 12:00:00,PURCHASE
1597,1597,65,2025-11-25 12:00:00,PURCHASE
1598,1598,49,2025-11-22 12:00:00,PURCHASE
1599,1599,49,2025-11-22 12:00:00,PURCHASE
1600,1600,49,2025-11-22 12:00:00,PURCHASE
1601,1601,115,2025-11-19 12:00:00,PURCHASE
1602,1602,110,2025-11-25 12:00:00,PURCHASE
1603,1603,110,2025-11-25 12:00:00,PURCHASE
1604,1604,110,2025-11-25 12:00:00,PURCHASE
1605,1605,54,2025-11-29 12:00:00,PURCHASE
1606,1606,97,2025-11-23 12:00:00,PURCHASE
1607,1607,97,2025-11-23 12:00:00,PURCHASE
1608,1608,96,2025-11-14 12:00:00,PURCHASE
1609,1609,96,2025-11-14 12:00:00,PURCHASE
1610,1610,7,2025-11-26 12:00:00,PURCHASE
1611,1611,54,2025-11-16 12:00:00,PURCHASE
1612,1612,54,2025-11-16 12:00:00,PURCHASE
1613,1613,54,2025-11-16 12:00:00,PURCHASE
1614,1614,54,2025-11-16 12:00:00,PURCHASE
1615,1615,86,2025-11-19 12:00:00,PURCHASE
1616,1616,86,2025-11-19 12:00:00,PURCHASE
1617,1617,86,2025-11-19 12:00:00,PURCHASE
1618,1618,86,2025-11-19 12:00:00,PURCHASE
1619,1619,88,2025-11-07 12:00:00,PURCHASE
1620,1620,88,2025-11-07 12:00:00,PURCHASE
1621,1621,88,2025-11-07 12:00:00,PURCHASE
1622,1622,88,2025-11-07 12:00:00,PURCHASE
1623,1623,35,2025-11-11 12:00:00,PURCHASE
1624,1624,35,2025-11-11 12:00:00,PURCHASE
1625,1625,35,2025-11-11 12:00:00,PURCHASE
1626,1626,104,2025-11-17 12:00:00,PURCHASE
1627,1627,104,2025-11-17 12:00:00,PURCHASE
1628,1628,104,2025-11-17 12:00:00,PURCHASE
1629,1629,58,2025-12-02 12:00:00,PURCHASE
1630,1630,72,2025-12-03 12:00:00,PURCHASE
1631,1631,72,2025-12-03 12:00:00,PURCHASE
1632,1632,72,2025-12-03 12:00:00,PURCHASE
1633,1633,72,2025-12-03 12:00:00,PURCHASE
1634,1634,7,2025-11-11 12:00:00,PURCHASE
1635,1635,79,2025-12-01 12:00:00,PURCHASE
1636,1636,79,2025-12-01 12:00:00,PURCHASE
1637,1637,30,2025-11-09 12:00:00,PURCHASE
1638,1638,30,2025-11-09 12:00:00,PURCHASE
1639,1639,48,2025-11-28 12:00:00,PURCHASE
1640,1640,48,2025-11-28 12:00:00,PURCHASE
1641,1641,84,2025-11-09 12:00:00,PURCHASE
1642,1642,84,2025-11-09 12:00:00,PURCHASE
1643,1643,109,2025-11-30 12:00:00,PURCHASE
1644,1644,76,2025-11-23 12:00:00,PURCHASE
1645,1645,76,2025-11-23 12:00:00,PURCHASE
1646,1646,79,2025-11-08 12:00:00,PURCHASE
1647,1647,79,2025-11-08 12:00:00,PURCHASE
1648,1648,79,2025-11-08 12:00:00,PURCHASE
1649,1649,79,2025-11-08 12:00:00,PURCHASE
1650,1650,22,2025-11-11 12:00:00,PURCHASE
1651,1651,102,2025-11-27 12:00:00,PURCHASE
1652,1652,102,2025-11-27 12:00:00,PURCHASE
1653,1653,102,2025-11-27 12:00:00,PURCHASE
1654,1654,102,2025-11-27 12:00:00,PURCHASE
1655,1655,17,2025-11-19 12:00:00,PURCHASE
1656,1656,55,2025-11-28 12:00:00,PURCHASE
1657,1657,55,2025-11-28 12:00:00,PURCHASE
1658,1658,55,2025-11-28 12:00:00,PURCHASE
1659,1659,55,2025-11-28 12:00:00,PURCHASE
1660,1660,65,2025-11-09 12:00:00,PURCHASE
1661,1661,65,2025-11-09 12:00:00,PURCHASE
1662,1662,65,2025-11-09 12:00:00,PURCHASE
1663,1663,23,2025-12-06 12:00:00,PURCHASE
1664,1664,23,2025-12-06 12:00:00,PURCHASE
1665,1665,23,2025-12-06 12:00:00,PURCHASE
1666,1666,23,2025-12-06 12:00:00,PURCHASE
1667,1667,20,2025-11-11 12:00:00,PURCHASE
1668,1668,62,2025-11-15 12:00:00,PURCHASE
1669,1669,109,2025-11-17 12:00:00,PURCHASE
1670,1670,109,2025-11-17 12:00:00,PURCHASE
1671,1671,98,2025-12-01 12:00:00,PURCHASE
1672,1672,98,2025-12-01 12:00:00,PURCHASE
1673,1673,52,2025-12-01 12:00:00,PURCHASE
1674,1674,52,2025-12-01 12:00:00,PURCHASE
1675,1675,52,2025-12-01 12:00:00,PURCHASE
1676,1676,67,2025-11-07 12:00:00,PURCHASE
1677,1677,67,2025-11-07 12:00:00,PURCHASE
1678,1678,27,2025-11-25 12:00:00,PURCHASE
1679,1679,27,2025-11-25 12:00:00,PURCHASE
1680,1680,27,2025-11-25 12:00:00,PURCHASE
1681,1681,83,2025-12-02 12:00:00,PURCHASE
1682,1682,83,2025-12-02 12:00:00,PURCHASE
1683,1683,83,2025-12-02 12:00:00,PURCHASE
1684,1684,73,2025-11-15 12:00:00,PURCHASE
1685,1685,77,2025-11-16 12:00:00,PURCHASE
1686,1686,77,2025-11-16 12:00:00,PURCHASE
1687,1687,77,2025-11-16 12:00:00,PURCHASE
1688,1688,77,2025-11-16 12:00:00,PURCHASE
1689,1689,72,2025-11-15 12:00:00,PURCHASE
1690,1690,72,2025-11-15 12:00:00,PURCHASE
1691,1691,72,2025-11-15 12:00:00,PURCHASE
1692,1692,98,2025-11-13 12:00:00,PURCHASE
1693,1693,98,2025-11-13 12:00:00,PURCHASE
1694,1694,98,2025-11-13 12:00:00,PURCHASE
1695,1695,98,2025-11-13 12:00:00,PURCHASE
1696,1696,30,2025-11-19 12:00:00,PURCHASE
1697,1697,30,2025-11-19 12:00:00,PURCHASE
1698,1698,24,2025-11-24 12:00:00,PURCHASE
1699,1699,24,2025-11-24 12:00:00,PURCHASE
1700,1700,24,2025-11-24 12:00:00,PURCHASE
1701,1701,57,2025-11-28 12:00:00,PURCHASE
1702,1702,57,2025-11-28 12:00:00,PURCHASE
1703,1703,57,2025-11-28 12:00:00,PURCHASE
1704,1704,46,2025-11-27 12:00:00,PURCHASE
1705,1705,50,2025-12-06 12:00:00,PURCHASE
1706,1706,50,2025-12-06 12:00:00,PURCHASE
1707,1707,24,2025-11-15 12:00:00,PURCHASE
1708,1708,24,2025-11-15 12:00:00,PURCHASE
1709,1709,24,2025-11-15 12:00:00,PURCHASE
1710,1710,24,2025-11-15 12:00:00,PURCHASE
1711,1711,113,2025-11-24 12:00:00,PURCHASE
1712,1712,113,2025-11-24 12:00:00,PURCHASE
1713,1713,55,2025-12-03 12:00:00,PURCHASE
1714,1714,55,2025-12-03 12:00:00,PURCHASE
1715,1715,109,2025-11-10 12:00:00,PURCHASE
1716,1716,109,2025-11-10 12:00:00,PURCHASE
1717,1717,93,2025-11-17 12:00:00,PURCHASE
1718,1718,7,2025-11-15 12:00:00,PURCHASE
1719,1719,7,2025-11-15 12:00:00,PURCHASE
1720,1720,78,2025-12-04 12:00:00,PURCHASE
1721,1721,78,2025-12-04 12:00:00,PURCHASE
1722,1722,78,2025-12-04 12:00:00,PURCHASE
1723,1723,78,2025-12-04 12:00:00,PURCHASE
1724,1724,40,2025-11-17 12:00:00,PURCHASE
1725,1725,40,2025-11-17 12:00:00,PURCHASE
1726,1726,40,2025-11-17 12:00:00,PURCHASE
1727,1727,40,2025-11-17 12:00:00,PURCHASE
1728,1728,61,2025-11-25 12:00:00,PURCHASE
1729,1729,52,2025-12-05 12:00:00,PURCHASE
1730,1730,52,2025-12-05 12:00:00,PURCHASE
1731,1731,52,2025-12-05 12:00:00,PURCHASE
1732,1732,52,2025-12-05 12:00:00,PURCHASE
1733,1733,32,2025-11-30 12:00:00,PURCHASE
1734,1734,68,2025-11-14 12:00:00,PURCHASE
1735,1735,68,2025-11-14 12:00:00,PURCHASE
1736,1736,68,2025-11-14 12:00:00,PURCHASE
1737,1737,20,2025-11-28 12:00:00,PURCHASE
1738,1738,20,2025-11-28 12:00:00,PURCHASE
1739,1739,79,2025-11-25 12:00:00,PURCHASE
1740,1740,79,2025-11-25 12:00:00,PURCHASE
1741,1741,79,2025-11-25 12:00:00,PURCHASE
1742,1742,77,2025-11-29 12:00:00,PURCHASE
1743,1743,77,2025-11-29 12:00:00,PURCHASE
1744,1744,103,2025-11-22 12:00:00,PURCHASE
1745,1745,18,2025-11-08 12:00:00,PURCHASE
1746,1746,18,2025-11-08 12:00:00,PURCHASE
1747,1747,18,2025-11-08 12:00:00,PURCHASE
1748,1748,83,2025-12-03 12:00:00,PURCHASE
1749,1749,83,2025-12-03 12:00:00,PURCHASE
1750,1750,83,2025-12-03 12:00:00,PURCHASE
1751,1751,83,2025-12-03 12:00:00,PURCHASE
1752,1752,58,2025-11-29 12:00:00,PURCHASE
1753,1753,58,2025-11-29 12:00:00,PURCHASE
1754,1754,58,2025-11-29 12:00:00,PURCHASE
1755,1755,58,2025-11-29 12:00:00,PURCHASE
1756,1756,68,2025-11-25 12:00:00,PURCHASE
1757,1757,68,2025-11-25 12:00:00,PURCHASE
1758,1758,68,2025-11-25 12:00:00,PURCHASE
1759,1759,68,2025-11-25 12:00:00,PURCHASE
1760,1760,50,2025-11-26 12:00:00,PURCHASE
1761,1761,50,2025-11-26 12:00:00,PURCHASE
1762,1762,79,2025-11-08 12:00:00,PURCHASE
1763,1763,79,2025-11-08 12:00:00,PURCHASE
1764,1764,79,2025-11-08 12:00:00,PURCHASE
1765,1765,79,2025-11-08 12:00:00,PURCHASE
1766,1766,104,2025-11-15 12:00:00,PURCHASE
1767,1767,104,2025-11-15 12:00:00,PURCHASE
1768,1768,104,2025-11-15 12:00:00,PURCHASE
1769,1769,59,2025-11-25 12:00:00,PURCHASE
1770,1770,59,2025-11-25 12:00:00,PURCHASE
1771,1771,101,2025-11-25 12:00:00,PURCHASE
1772,1772,37,2025-11-08 12:00:00,PURCHASE
1773,1773,37,2025-11-08 12:00:00,PURCHASE
1774,1774,37,2025-11-08 12:00:00,PURCHASE
1775,1775,37,2025-11-08 12:00:00,PURCHASE
1776,1776,31,2025-11-09 12:00:00,PURCHASE
1777,1777,31,2025-11-09 12:00:00,PURCHASE
1778,1778,89,2025-12-04 12:00:00,PURCHASE
1779,1779,94,2025-11-07 12:00:00,PURCHASE
1780,1780,94,2025-11-07 12:00:00,PURCHASE
1781,1781,94,2025-11-07 12:00:00,PURCHASE
1782,1782,94,2025-11-07 12:00:00,PURCHASE
1783,1783,24,2025-11-20 12:00:00,PURCHASE
1784,1784,24,2025-11-20 12:00:00,PURCHASE
1785,1785,69,2026-07-26 12:00:00,PURCHASE
1786,1786,69,2026-07-26 12:00:00,PURCHASE
1787,1787,69,2026-07-26 12:00:00,PURCHASE
1788,1788,69,2026-07-26 12:00:00,PURCHASE
1789,1789,101,2026-06-21 12:00:00,PURCHASE
1790,1790,101,2026-06-21 12:00:00,PURCHASE
1791,1791,101,2026-06-21 12:00:00,PURCHASE
1792,1792,101,2026-06-21 12:00:00,PURCHASE
1793,1793,97,2026-05-03 12:00:00,PURCHASE
1794,1794,97,2026-05-03 12:00:00,PURCHASE
1795,1795,102,2026-07-17 12:00:00,PURCHASE
1796,1796,79,2026-05-20 12:00:00,PURCHASE
1797,1797,54,2026-07-15 12:00:00,PURCHASE
1798,1798,54,2026-07-15 12:00:00,PURCHASE
1799,1799,57,2026-07-17 12:00:00,PURCHASE
1800,1800,57,2026-07-17 12:00:00,PURCHASE
1801,1801,50,2026-07-31 12:00:00,PURCHASE
1802,1802,50,2026-07-31 12:00:00,PURCHASE
1803,1803,50,2026-01-19 12:00:00,PURCHASE
1804,1804,58,2026-01-03 12:00:00,PURCHASE
1805,1805,58,2026-01-03 12:00:00,PURCHASE
1806,1806,58,2026-01-08 12:00:00,PURCHASE
1807,1807,58,2026-01-08 12:00:00,PURCHASE
1808,1808,9,2025-10-24 12:00:00,PURCHASE
1809,1809,9,2026-02-17 12:00:00,PURCHASE
1810,1810,9,2026-02-17 12:00:00,PURCHASE
1811,1811,26,2026-07-26 12:00:00,PURCHASE
1812,1812,26,2026-02-12 12:00:00,PURCHASE
1813,1813,48,2025-10-16 12:00:00,PURCHASE
1814,1814,48,2025-10-16 12:00:00,PURCHASE
1815,1815,48,2026-04-29 12:00:00,PURCHASE
1816,1816,105,2026-03-17 12:00:00,PURCHASE
1817,1817,105,2026-03-17 12:00:00,PURCHASE
1818,1818,105,2026-07-27 12:00:00,PURCHASE
1819,1819,105,2026-07-27 12:00:00,PURCHASE
1820,1820,18,2026-05-01 12:00:00,PURCHASE
1821,1821,18,2026-05-01 12:00:00,PURCHASE
1822,1822,18,2026-06-22 12:00:00,PURCHASE
1823,1823,97,2026-01-11 12:00:00,PURCHASE
1824,1824,97,2026-01-11 12:00:00,PURCHASE
1825,1825,97,2025-12-03 12:00:00,PURCHASE
1826,1826,69,2026-07-10 12:00:00,PURCHASE
1827,1827,69,2026-07-10 12:00:00,PURCHASE
1828,1828,69,2026-04-18 12:00:00,PURCHASE
1829,1829,69,2026-04-18 12:00:00,PURCHASE
1830,1830,113,2026-02-07 12:00:00,PURCHASE
1831,1831,113,2025-11-05 12:00:00,PURCHASE
1832,1832,113,2025-11-05 12:00:00,PURCHASE
1833,1833,112,2026-02-25 12:00:00,PURCHASE
1834,1834,112,2026-02-25 12:00:00,PURCHASE
1835,1835,112,2026-05-27 12:00:00,PURCHASE
1836,1836,112,2026-05-27 12:00:00,PURCHASE
1837,1837,112,2026-05-27 12:00:00,PURCHASE
1838,1838,112,2026-05-27 12:00:00,PURCHASE
1839,1839,112,2026-03-16 12:00:00,PURCHASE
1840,1840,112,2026-03-16 12:00:00,PURCHASE
1841,1841,112,2026-03-16 12:00:00,PURCHASE
1842,1842,112,2026-03-16 12:00:00,PURCHASE
1843,1843,112,2026-04-12 12:00:00,PURCHASE
1844,1844,112,2026-04-12 12:00:00,PURCHASE
1845,1845,13,2026-03-02 12:00:00,PURCHASE
1846,1846,13,2026-03-02 12:00:00,PURCHASE
1847,1847,13,2026-03-02 12:00:00,PURCHASE
1848,1848,13,2026-04-10 12:00:00,PURCHASE
1849,1849,13,2026-04-10 12:00:00,PURCHASE
1850,1850,13,2026-04-10 12:00:00,PURCHASE
1851,1851,13,2026-05-09 12:00:00,PURCHASE
1852,1852,13,2026-05-09 12:00:00,PURCHASE
1853,1853,13,2026-05-09 12:00:00,PURCHASE
1854,1854,13,2026-05-09 12:00:00,PURCHASE
1855,1855,13,2026-03-10 12:00:00,PURCHASE
1856,1856,13,2026-03-10 12:00:00,PURCHASE
1857,1857,13,2026-03-10 12:00:00,PURCHASE
1858,1858,13,2026-03-10 12:00:00,PURCHASE
1859,81,16,2026-07-14 13:00:00,RESALE
1860,127,8,2026-07-03 18:00:00,RESALE
1861,1800,50,2026-07-16 21:00:00,RESALE
1862,1804,91,2026-06-22 19:00:00,RESALE
1863,1819,76,2026-06-15 19:00:00,RESALE
1864,67,115,2026-07-14 16:00:00,RESALE
1865,74,93,2026-06-19 00:00:00,RESALE
1866,74,106,2026-07-15 22:00:00,RESALE
